,,,Future Plant Availability,,,,,,,,,,,,,,,,,,
,,,For:10/13/14  6:38:24   ,,,,,,,,,,,,,,,,,,
,,,Spring 2015         ,,,,,,,,,,,,,,,,,,
OPRPJ038RA,Rep#:  600009,"Bradley, Craig",,,,,,,,,,,,,,,,,,,
Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CT,406893,#3,SYRINGA VULGARIS,Syringa vulgaris                                            ,Common Purple Lilac                                         ,Deciduous early flower'g Shrub,DCS,03,, 16.00 ,-,"25""x20""",     , 5 ,     , 17 ,01/01/15  ,     ,          ,     ,          
CT,406895,#5,SYRINGA VULGARIS,Syringa vulgaris                                            ,Common Purple Lilac                                         ,Deciduous early flower'g Shrub,DCS,03,, 23.50 ,-,"34"" x 21", 12 , 5 ,     , 12 ,05/15/15  ,     ,          ,     ,          
CT,406897,#7,SYRINGA VULGARIS,Syringa vulgaris                                            ,Common Purple Lilac                                         ,Deciduous early flower'g Shrub,DCS,03,, 32.50 ,-,"30"" h",     , 2 , 57 , 395 ,05/01/15  ,     ,          ,     ,          
CA,072001,#1,SYRINGA X CHINENSIS,Syringa x chinensis                                         ,Chinese Lilac                                               ,Deciduous early flower'g Shrub,DCS,03,, 8.25 ,-,"10""H - 6""S", 10 , 10 ,     , 10 ,03/01/15  ,     ,          ,     ,          
CA,072005,#5,SYRINGA X CHINENSIS,Syringa x chinensis                                         ,Chinese Lilac                                               ,Deciduous early flower'g Shrub,DCS,03,, 24.00 ,-,"18""H - 15""S", 13 , 5 ,     , 13 ,02/01/15  ,     ,          ,     ,          
OR,079481,#1,VERONICA HYB WHITE WATER PPAF,"Veronica x 'Whitewater' P.P.#22,783                         ",Whitewater Speedwell                                        ,Early spring interm. flowering,PRN,04,CLG, 5.25 ,-,,     , 10 , 48 , 48 ,03/01/15  ,     ,          ,     ,          
CT,406783,#3,SYRINGA X EXCEL,Syringa x hyacinthiflora 'Excel'                            ,Excel Lilac                                                 ,Deciduous early flower'g Shrub,DCS,03,, 15.75 ,,,     , 5 ,     , 3 ,05/01/15  ,     ,          ,     ,          
OR,072195,#5,SYRINGA X HYA POCAHONTAS,Syringa x hyacinthiflora 'Pocahontas'                       ,Pocahontas Canadian Lilac                                   ,Deciduous early flower'g Shrub,DCS,02,, 24.00 ,-,24''H - 16''S, 15 , 5 , 15 ,     ,          ,     ,          ,     ,          
OR,072191S,SuperOne TM,SYRINGA X HYA POCAHONTAS,Syringa x hyacinthiflora 'Pocahontas'                       ,Pocahontas Canadian Lilac                                   ,Deciduous early flower'g Shrub,DCS,02,, 10.50 ,-,12''H - 8''S, 7 , 10 , 7 ,     ,          ,     ,          ,     ,          
OR,071895,#5,SYRINGA X PRE MISS CANADA,Syringa x prestoniae 'Miss Canada'                          ,Miss Canada Lilac                                           ,Deciduous early flower'g Shrub,DCS,02,, 24.00 ,-,24''H - 14''S, 8 , 5 , 8 ,     ,          ,     ,          ,     ,          
OR,028955,#5,SYRINGA X PRE REDWINE,Syringa x prestoniae 'Redwine'                              ,Redwine Lilac                                               ,Deciduous early flower'g Shrub,DCS,02,, 24.00 ,DORMANT,24''H - 14''S, 10 , 5 , 15 ,     ,          ,     ,          ,     ,          
OR,072395,#5,TAXUS CUS CAPITATA,Taxus cuspidata 'Capitata'                                  ,Capitata Yew                                                ,Hardy conifer,CON,04,, 22.00 ,-,"24""H - 15""S", 29 , 5 , 29 ,     ,          ,     ,          ,     ,          
OR,072395CN,#5 CONE,TAXUS CUS CAPITATA,Taxus cuspidata 'Capitata'                                  ,Capitata Yew                                                ,Hardy conifer,CON,04,, 52.50 ,-,, 1 ,     ,     , 1 ,05/15/15  ,     ,          ,     ,          
OR,080925,#5,VIB X HANDSOME DEVIL PP21686,"Viburnum 'Le Bois Marquis' P.P.#21,686                      ",Handsome Devil™  Viburnum,Deciduous early flower'g Shrub,DCS,07,PW, 24.00 ,-,"24""H - 20""S",     , 5 , 272 ,     ,          ,     ,          ,     ,          
OR,072342,#2,TAXUS EMERALD SPREADR R P10335,"Taxus cuspidata 'Monloo' P.P. #10,335                       ",Emerald Spreader®  Japanese Yew,Hardy conifer,CON,04,LZE, 15.00 ,-,"14""S", 5 , 5 ,     , 5 ,06/01/15  ,     ,          ,     ,          
OR,072325,#5,TAXUS X MEDIA DENSIFORMIS,Taxus x media 'Densiformis'                                 ,Dense Spreading Yew                                         ,Hardy conifer,CON,04,, 22.00 ,-,"21'H - 18""S", 30 , 5 , 30 ,     ,          ,     ,          ,     ,          
OR,072331,#1,TAXUS X MEDIA HICKSII,Taxus x media 'Hicksii'                                     ,Hicks Yew                                                   ,Hardy conifer,CON,04,, 7.75 ,,"12""H - 5""S", 21 , 10 ,     , 21 ,05/15/15  ,     ,          ,     ,          
OR,07233M,#10 Squat,TAXUS X MEDIA HICKSII,Taxus x media 'Hicksii'                                     ,Hicks Yew                                                   ,Hardy conifer,CON,04,, 46.50 ,-,"39""H - 24""S", 2 , 2 , 2 , 2 ,05/01/15  ,     ,          ,     ,          
OR,072335,#5,TAXUS X MEDIA HICKSII,Taxus x media 'Hicksii'                                     ,Hicks Yew                                                   ,Hardy conifer,CON,04,, 22.00 ,-,"27""H - 12""S", 28 , 5 , 28 ,     ,          ,     ,          ,     ,          
GA,012591,#1,THUJA GREEN GIANT,Thuja (standish x plicata) 'Green Giant'                    ,Green Giant Western Arborvitae                              ,Thuja,CON,04,, 7.75 ,,"12""H",     , 10 , 389 ,     ,          ,     ,          ,     ,          
OR,01259M,#10 Squat,THUJA GREEN GIANT,Thuja (standish x plicata) 'Green Giant'                    ,Green Giant Western Arborvitae                              ,Thuja,CON,04,, 55.00 ,-,"56""H - 26""S", 7 , 2 , 7 ,     ,          ,     ,          ,     ,          
OR,012599,#15,THUJA GREEN GIANT,Thuja (standish x plicata) 'Green Giant'                    ,Green Giant Western Arborvitae                              ,Thuja,CON,04,, 82.00 ,-,"62""H", 8 , 1 , 8 , 8 ,03/01/15  ,     ,          ,     ,          
GA,012599,#15,THUJA GREEN GIANT,Thuja (standish x plicata) 'Green Giant'                    ,Green Giant Western Arborvitae                              ,Thuja,CON,04,, 82.00 ,,"60""H", 16 , 1 ,     , 16 ,05/15/15  ,     ,          ,     ,          
GA,01259X,#30,THUJA GREEN GIANT,Thuja (standish x plicata) 'Green Giant'                    ,Green Giant Western Arborvitae                              ,Thuja,CON,04,, 142.00 ,,7'H, 14 , 1 , 14 ,     ,          ,     ,          ,     ,          
GA,012595,#5,THUJA GREEN GIANT,Thuja (standish x plicata) 'Green Giant'                    ,Green Giant Western Arborvitae                              ,Thuja,CON,04,, 22.00 ,,"28""H", 19 , 5 , 19 ,     ,          ,     ,          ,     ,          
GA,012597,#7,THUJA GREEN GIANT,Thuja (standish x plicata) 'Green Giant'                    ,Green Giant Western Arborvitae                              ,Thuja,CON,04,, 48.00 ,,"36""H", 2 , 2 ,     , 2 ,05/15/15  ,     ,          ,     ,          
OR,073061,#1,THUJA OC BRANDON,Thuja occidentalis 'Brandon'                                ,Brandon's Arborvitae                                        ,Thuja,CON,03,, 6.25 ,-,"6""H",     , 10 , 450 ,     ,          ,     ,          ,     ,          
OR,072945,#5,THUJA OC DANICA,Thuja occidentalis 'Danica'                                 ,Danica Arborvitae                                           ,Thuja,CON,04,, 22.00 ,-,"16""S", 3 , 5 , 3 ,     ,          ,     ,          ,     ,          
OR,07281M,#10 Squat,THUJA OC DEGROOT'S SPIRE,Thuja occidentalis 'Degroot's Spire'                        ,Degroot's Spire Arborvitae                                  ,Thuja,CON,03,, 55.00 ,-,"48""H-18""S", 8 , 2 ,     , 8 ,05/12/15  ,     ,          ,     ,          
OR,072815,#5,THUJA OC DEGROOT'S SPIRE,Thuja occidentalis 'Degroot's Spire'                        ,Degroot's Spire Arborvitae                                  ,Thuja,CON,03,, 22.00 ,-,"30""H - 12""S", 21 , 5 , 21 ,     ,          ,     ,          ,     ,          
GA,072815,#5,THUJA OC DEGROOT'S SPIRE,Thuja occidentalis 'Degroot's Spire'                        ,Degroot's Spire Arborvitae                                  ,Thuja,CON,03,, 22.00 ,,"33""H - 12""S", 20 , 5 ,     , 22 ,05/15/15  ,     ,          ,     ,          
OR,073011,#1,THUJA OC EMERALD,Thuja occidentalis 'Emerald'                                ,Emerald Arborvitae                                          ,Thuja,CON,04,, 6.25 ,-,"17""H - 6""S", 23 , 10 ,     , 23 ,05/15/15  ,     ,          ,     ,          
OR,07301M,#10 Squat,THUJA OC EMERALD,Thuja occidentalis 'Emerald'                                ,Emerald Arborvitae                                          ,Thuja,CON,04,, 61.00 ,-,"52""H-24""S", 1 , 2 , 1 ,     ,          ,     ,          ,     ,          
OR,073019,#15,THUJA OC EMERALD,Thuja occidentalis 'Emerald'                                ,Emerald Arborvitae                                          ,Thuja,CON,04,, 79.00 ,-,"60""H - 24""S", 12 , 1 , 12 ,     ,          ,     ,          ,     ,          
OR,073012,#2,THUJA OC EMERALD,Thuja occidentalis 'Emerald'                                ,Emerald Arborvitae                                          ,Thuja,CON,04,, 14.25 ,-,28'H, 9 , 5 , 9 ,     ,          ,     ,          ,     ,          
CT,073013,#3,THUJA OC EMERALD,Thuja occidentalis 'Emerald'                                ,Emerald Arborvitae                                          ,Thuja,CON,04,, 15.25 ,-,"27""H 14""S", 100 , 5 , 142 , 712 ,06/01/15  ,     ,          ,     ,          
OR,073015,#5,THUJA OC EMERALD,Thuja occidentalis 'Emerald'                                ,Emerald Arborvitae                                          ,Thuja,CON,04,, 22.00 ,-,"36""H",     , 5 , 5 ,     ,          ,     ,          ,     ,          
CA,072835PT,#5 PATIO TREE,THUJA OC FILIFORMIS,Thuja occidentalis 'Filiformis'                             ,Weeping Threadleaf Arborvitae                               ,Thuja,CON,04,, 59.00 ,-,"36""H - 16""S", 5 , 2 , 5 , 5 ,04/01/15  ,     ,          ,     ,          
OR,072865,#5,THUJA OC GOLDEN GLOBE,Thuja occidentalis 'Golden Globe'                           ,Golden Globe Arborvitae                                     ,Thuja,CON,04,, 22.00 ,-,"16""S", 20 , 5 , 20 ,     ,          ,     ,          ,     ,          
OR,072921,#1,THUJA OC HETZ MIDGET,Thuja occidentalis 'Hetz Midget'                            ,Hetz Midget Arborvitae                                      ,Thuja,CON,03,, 6.25 ,-,"8""S", 5 , 10 ,     , 5 ,05/01/15  ,     ,          ,     ,          
OR,072922,#2,THUJA OC HETZ MIDGET,Thuja occidentalis 'Hetz Midget'                            ,Hetz Midget Arborvitae                                      ,Thuja,CON,03,, 14.25 ,-,"14""S", 16 , 5 , 16 ,     ,          ,     ,          ,     ,          
OR,072925,#5,THUJA OC HETZ MIDGET,Thuja occidentalis 'Hetz Midget'                            ,Hetz Midget Arborvitae                                      ,Thuja,CON,03,, 22.00 ,-,"16""S", 20 , 5 , 20 ,     ,          ,     ,          ,     ,          
OR,072935,#5,THUJA OC HOLMSTRUP,Thuja occidentalis 'Holmstrup'                              ,Holmstrup Eastern Arborvitae                                ,Thuja,CON,03,, 22.00 ,-,"33""H-14""S",     , 5 , 116 ,     ,          ,     ,          ,     ,          
OR,072871,#1,THUJA OC LITTLE GIANT,Thuja occidentalis 'Little Giant'                           ,Little Giant Dwarf Arborvitae                               ,Thuja,CON,03,, 6.25 ,-,"10""S", 10 , 10 , 10 ,     ,          ,     ,          ,     ,          
OR,072872,#2,THUJA OC LITTLE GIANT,Thuja occidentalis 'Little Giant'                           ,Little Giant Dwarf Arborvitae                               ,Thuja,CON,03,, 14.25 ,-,"14""S", 8 , 5 , 8 ,     ,          ,     ,          ,     ,          
OR,072891,#1,THUJA OC RHEINGOLD,Thuja occidentalis 'Rheingold'                              ,Rheingold Arborvitae                                        ,Thuja,CON,04,, 6.25 ,-,"8""S", 10 , 10 , 10 ,     ,          ,     ,          ,     ,          
CT,072892,#2,THUJA OC RHEINGOLD,Thuja occidentalis 'Rheingold'                              ,Rheingold Arborvitae                                        ,Thuja,CON,04,, 11.50 ,-,"9"" H 13""  S", 19 , 5 , 19 ,     ,          ,     ,          ,     ,          
OR,080922S,SuperTwo,VIB X HANDSOME DEVIL PP21686,"Viburnum 'Le Bois Marquis' P.P.#21,686                      ",Handsome Devil™  Viburnum,Deciduous early flower'g Shrub,DCS,07,PW, 17.00 ,-,"24""H - 14""S",     , 5 , 145 ,     ,          ,     ,          ,     ,          
OR,017575,#5,WEIGELA MAGICAL R FNTSY P13567,Weigela florida 'Kolsunn' P.P.# 13567                       ,Magical®  Fantasy Weigela,Deciduous sumr flower'g shrub,DCS,04,PNL, 21.00 ,-,"21""H - 14""S", 10 , 5 , 10 ,     ,          ," 1,608 ",04/01/15  ," 1,608 ",06/01/15  
OR,07291M,#10 Squat,THUJA OC YELLOW RIBBON,Thuja occidentalis 'Yellow Ribbon'                          ,Yellow Ribbon Arborvitae                                    ,Thuja,CON,03,, 55.00 ,-,"42""H - 18""S", 10 , 2 , 10 ,     ,          ,     ,          ,     ,          
OR,072912,#2,THUJA OC YELLOW RIBBON,Thuja occidentalis 'Yellow Ribbon'                          ,Yellow Ribbon Arborvitae                                    ,Thuja,CON,03,, 14.25 ,-,"21""H - 10""S", 5 , 5 , 5 ,     ,          ,     ,          ,     ,          
OR,072915,#5,THUJA OC YELLOW RIBBON,Thuja occidentalis 'Yellow Ribbon'                          ,Yellow Ribbon Arborvitae                                    ,Thuja,CON,03,, 22.00 ,-,"30""H-12""S", 4 , 5 , 4 ,     ,          ,     ,          ,     ,          
CA,072905,#5,THUJA OR AUREA NANA,Thuja orientalis 'Aurea Nana'                               ,Dwarf Golden Arborvitae                                     ,Thuja,CON,06,, 22.00 ,-,"28""H - 14""S", 5 , 5 , 5 ,     ,          ,     ,          ,     ,          
OR,019441,#1,THUJA PL GRN GLOBE (GRNE KGEL),Thuja plicata 'Grune Kugel'                                 ,Grune Kugel Western Red Cedar                               ,Thuja,CON,05,, 6.25 ,-,"10""S", 20 , 10 , 261 , 261 ,05/15/15  ,     ,          ,     ,          
OR,019442,#2,THUJA PL GRN GLOBE (GRNE KGEL),Thuja plicata 'Grune Kugel'                                 ,Grune Kugel Western Red Cedar                               ,Thuja,CON,05,, 14.25 ,-,"12""S", 4 , 5 , 4 ,     ,          , 359 ,04/01/15  ," 3,331 ",05/15/15  
OR,03119M,#10 Squat,THUJA PLICATA GREEN SPORT,Thuja plicata 'Green Sport'                                 ,Green Sport Western Red Cedar                               ,Thuja,CON,05,, 55.00 ,-,"62""H - 26""S", 15 , 2 , 15 ,     ,          ,     ,          ,     ,          
OR,031195,#5,THUJA PLICATA GREEN SPORT,Thuja plicata 'Green Sport'                                 ,Green Sport Western Red Cedar                               ,Thuja,CON,05,, 22.00 ,-,"46""H-18""S", 43 , 5 , 43 , 43 ,03/01/15  ,     ,          ,     ,          
OR,087355,#5,THUJA PLICATA PYGMAEA,Thuja plicata 'Pygmaea'                                     ,Dwarf Western Red Cedar                                     ,Thuja,CON,05,, 22.00 ,-,"24"" H  - 15"" S", 5 , 5 , 5 ,     ,          ,     ,          ,     ,          
OR,019451,#1,THUJA PLICATA SUNSHINE,Thuja plicata 'Sunshine'                                    ,Sunshine Western Red Cedar                                  ,Thuja,CON,05,, 6.25 ,-,"8""H",     , 10 , 955 ,     ,          ,     ,          ,     ,          
OR,01945M,#10 Squat,THUJA PLICATA SUNSHINE,Thuja plicata 'Sunshine'                                    ,Sunshine Western Red Cedar                                  ,Thuja,CON,05,, 55.00 ,-,"56""H-24""S", 10 , 2 , 10 ,     ,          ,     ,          ,     ,          
OR,019455,#5,THUJA PLICATA SUNSHINE,Thuja plicata 'Sunshine'                                    ,Sunshine Western Red Cedar                                  ,Thuja,CON,05,, 22.00 ,-,"36""H-14""S", 6 , 5 ,     , 189 ,05/15/15  ,     ,          ,     ,          
GA,06574UT,LittleOne,THYMUS COCCINEUS RED CREEPING,Thymus praecox 'Coccineus'                                  ,Red Creeping Thyme                                          ,Edible berries/fruit,PRN,04,, 3.10 ,-,CAN FULL, 17 , 16 ,     , 17 ,04/01/15  ,     ,          ,     ,          
GA,06571UT,LittleOne,THYMUS DOERFLERI DOONE VALLEY,Thymus doerfleri 'Doone Valley'                             ,Doone Valley Pink Creeping Thyme                            ,Edible berries/fruit,PRN,04,, 3.10 ,-,CAN FULL, 34 , 16 ,     , 34 ,04/01/15  ,     ,          ,     ,          
GA,06573UT,LittleOne,THYMUS ELFIN,Thymus serpyllum 'Elfin'                                    ,Elfin Thyme                                                 ,Edible berries/fruit,PRN,04,, 3.10 ,-,CAN FULL, 18 , 16 ,     , 18 ,04/01/15  ,     ,          ,     ,          
