,New Plant,Item,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,,,,,,,,,Available Later,On,Available Later,On
,2010,019775,RHOD (H-1) RTR HOOPLA,Rhododendron x 'Hoopla' (H-1) Raise the Roof®  Series,Hoopla Rhododendron                                         ,Rhododendron,RHO,04,UOC,,,,,,,,,     ,          ,     ,          
,2010,026382,RHOD (H-3) RAC ROCK ROSE,Rhododendron racemosum 'Rock Rose'                          ,Rock Rose Rhododendron                                      ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,2010,026385,RHOD (H-3) RAC ROCK ROSE,Rhododendron racemosum 'Rock Rose'                          ,Rock Rose Rhododendron                                      ,Rhododendron,RHO,06,,,,,,,,,,     ,          ,     ,          
,2010,058912,ROSA-CL-WILLIAM BAFFIN,Rosa x 'William Baffin'                                     ,William Baffin Climbing Rose                                ,Rosa,ROS,03,,,,,,,,,,     ,          ,     ,          
,2010,058915ST,ROSA-CL-WILLIAM BAFFIN,Rosa x 'William Baffin'                                     ,William Baffin Climbing Rose                                ,Rosa,ROS,03,,,,,,,,,,     ,          ,     ,          
,2010,058915ST,ROSA-CL-WILLIAM BAFFIN,Rosa x 'William Baffin'                                     ,William Baffin Climbing Rose                                ,Rosa,ROS,03,,,,,,,,,,     ,          ,     ,          
,2010,071111,RUDBECKIA ERLY BRD GLD PP20286,"Rudbeckia fulgida 'Early Bird Gold' P.P. #20,286            ",Early Bird Gold Gloriosa Daisy                              ,Mid spring interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,2010,055421,RUDBECKIA HIR CHERRY BRANDY,Rudbeckia hirta 'Cherry Brandy'                             ,Cherry Brandy Gloriosa Daisy                                ,Mid spring interm. flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,2010,02913UT,SAGINA SUBULATA,Sagina subulata                                             ,Irish Moss                                                  ,Ground cover,PRN,04,,,,,,,,,, 15 ,05/15/15  ,     ,          
,2010,06239UT,SAGINA SUBULATA AUREA,Sagina subulata 'Aurea'                                     ,Scotch Moss                                                 ,Ground cover,PRN,04,,,,,,,,,,     ,          ,     ,          
,2010,06239UT,SAGINA SUBULATA AUREA,Sagina subulata 'Aurea'                                     ,Scotch Moss                                                 ,Ground cover,PRN,04,,,,,,,,,,     ,          ,     ,          
,2010,094291,SALVIA HTWV BLAST TM PP24153,"Salvia (microphylla x greggii) 'EGGBEN002' P.P.#24,153      ",Heatwave™  Blast Sage,Mid/late interm. flowering,PRN,06,PPP,,,,,,,,,     ,          ,     ,          
,2010,094261,SALVIA HTWV GLIMMER TM PP24155,"Salvia (microphylla x greggii) 'EGGBEN003' P.P.#24,155      ",Heatwave™  Glimmer Sage,Mid/late interm. flowering,PRN,06,PPP,,,,,,,,,     ,          ,     ,          
,2010,094271,SALVIA HTWV GLITTER TM PP24152,"Salvia (microphylla x greggii) 'EGGBEN001' P.P.#24,152      ",Heatwave™  Glitter Sage,Mid/late interm. flowering,PRN,06,PPP,,,,,,,,,     ,          ,     ,          
,2010,094281,SALVIA HTWV SPARKLE TM PP24154,"Salvia (microphylla x greggii) 'EGGBEN004' P.P.#24,154      ",Heatwave™  Sparkle Sage,Mid/late interm. flowering,PRN,06,PPP,,,,,,,,, 95 ,05/01/15  ,     ,          
,2010,049955,SCHEFFLERA TAIW YUAN SHAN,Schefflera taiwaniana 'Yuan Shan'                           ,Yuan Shan Hardy Schefflera                                  ,Evergreen shade shrub,EVS,07,HIN,,,,,,,,,     ,          ,     ,          
,2010,058691,SCUTELLARIA SUFF TEXAS ROSE,Scutellaria suffrutescens 'Texas Rose'                      ,Texas Rose Skullcap                                         ,Mid/late interm. flowering,PRN,07,,,,,,,,,,     ,          ,     ,          
,2010,05869UT,SCUTELLARIA SUFF TEXAS ROSE,Scutellaria suffrutescens 'Texas Rose'                      ,Texas Rose Skullcap                                         ,Mid/late interm. flowering,PRN,07,,,,,,,,,, 152 ,06/01/15  ,     ,          
,2010,068671,SEDUM HISPANICUM,Sedum hispanicum                                            ,Tiny Buttons Stonecrop                                      ,Succulent/cactus/yucca,PRN,02,,,,,,,,,,     ,          ,     ,          
,2010,011821,SEDUM JOHN CREECH,Sedum spurium 'John Creech'                                 ,John Creech Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,2010,01182UT,SEDUM JOHN CREECH,Sedum spurium 'John Creech'                                 ,John Creech Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,2010,01182UT,SEDUM JOHN CREECH,Sedum spurium 'John Creech'                                 ,John Creech Stonecrop                                       ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,2010,06524UT,SEDUM PACHYCLADOS,Sedum pachyclados                                           ,Gray Stonecrop                                              ,Succulent/cactus/yucca,PRN,05,,,,,,,,,,     ,          ,     ,          
,2010,063681,SEDUM SIEBOLDII,Sedum sieboldii                                             ,October Daphne Stonecrop                                    ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,2010,06368UT,SEDUM SIEBOLDII,Sedum sieboldii                                             ,October Daphne Stonecrop                                    ,Succulent/cactus/yucca,PRN,03,,,,,,,,,,     ,          ,     ,          
,2010,069871,SEDUM TETRACTINUM CORAL REEF,Sedum tetractinum 'Coral Reef'                              ,Chinese Sedum                                               ,Succulent/cactus/yucca,PRN,05,,,,,,,,,,     ,          ,     ,          
,2010,069871,SEDUM TETRACTINUM CORAL REEF,Sedum tetractinum 'Coral Reef'                              ,Chinese Sedum                                               ,Succulent/cactus/yucca,PRN,05,,,,,,,,,, 959 ,05/01/15  ,     ,          
,2010,06987P72SA,SEDUM TETRACTINUM CORAL REEF,Sedum tetractinum 'Coral Reef'                              ,Chinese Sedum                                               ,Succulent/cactus/yucca,PRN,05,,,,,,,,,, 95 ,06/01/15  ,     ,          
,2010,066311,SOLIDAGO LITTLE LEMON PP17297,"Solidago hybrida 'Dansolitlem' P.P. #17,297                 ",Little Lemon Goldenrod                                      ,Mid/late tall flowering,PRN,05,PHI,,,,,,,,, 270 ,04/01/15  ,     ,          
,2010,050655,STACHYURUS SAL SPARKLER R,Stachyurus salicifolia 'MonEmeri'                           ,Sparkler®  Willow-Leaf Stachyurus,Deciduous early flower'g Shrub,DCS,07,HIN,,,,,,,,,     ,          ,     ,          
,2010,050655,STACHYURUS SAL SPARKLER R,Stachyurus salicifolia 'MonEmeri'                           ,Sparkler®  Willow-Leaf Stachyurus,Deciduous early flower'g Shrub,DCS,07,HIN,,,,,,,,,     ,          ,     ,          
,2010,022173,THUJA OC MR BOWLING BALL R,Thuja occidentalis 'Bobozam'                                ,Mr. Bowling Ball™  Arborvitae,Thuja,CON,03,LHI,,,,,,,,,     ,          ,     ,          
,2010,022175,THUJA OC MR BOWLING BALL R,Thuja occidentalis 'Bobozam'                                ,Mr. Bowling Ball™  Arborvitae,Thuja,CON,03,LHI,,,,,,,,,     ,          ,     ,          
,2010,022175,THUJA OC MR BOWLING BALL R,Thuja occidentalis 'Bobozam'                                ,Mr. Bowling Ball™  Arborvitae,Thuja,CON,03,LHI,,,,,,,,,     ,          ,     ,          
,2010,056232,VACC BOUNTIFUL BLUE R PP19381,"Vaccinium corymbosum 'FLX-2' P.P.# 19,381                   ",Bountiful Blue®  Blueberry,Edible berries/fruit,DCS,06,FCF,,,,,,,,,     ,          ,     ,          
,2013,039022,ANEMONE X WILD SWAN TM PP23132,"Anemone x 'Macane001' Wild Swan™  P.P.# 23,132",Wild Swan™  Hybrid Anemone,Mid/late border flowering,PRN,06,PPP,,,,,,,,,     ,          ,     ,          
,2010,056232,VACC BOUNTIFUL BLUE R PP19381,"Vaccinium corymbosum 'FLX-2' P.P.# 19,381                   ",Bountiful Blue®  Blueberry,Edible berries/fruit,DCS,06,FCF,,,,,,,,,     ,          ,     ,          
,2010,056232,VACC BOUNTIFUL BLUE R PP19381,"Vaccinium corymbosum 'FLX-2' P.P.# 19,381                   ",Bountiful Blue®  Blueberry,Edible berries/fruit,DCS,06,FCF,,,,,,,,,     ,          ,     ,          
,2010,094841,VERBENA LILACINA DE LA MINA,Verbena lilacina 'De La Mina'                               ,De La Mina Verbena                                          ,Mid spring border flowering,PRN,07,,,,,,,,,,     ,          ,     ,          
,2010,058211,VIOLA CORNUTA ETAIN,Viola cornuta 'Etain'                                       ,Etain Violet                                                ,Mid spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,2010,058214PTC,VIOLA CORNUTA ETAIN,Viola cornuta 'Etain'                                       ,Etain Violet                                                ,Mid spring border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,2010,067512,VITIS VIN CABERNET SAUVIGNON,Vitis vinifera 'Cabernet Sauvignon'                         ,Cabernet Sauvignon Grape                                    ,Edible berries/fruit,VIN,07,,,,,,,,,,     ,          ,     ,          
,2010,067522,VITIS VIN CHARDONNAY,Vitis vinifera 'Chardonnay'                                 ,Chardonnay Grape                                            ,Edible berries/fruit,VIN,07,,,,,,,,,,     ,          ,     ,          
,2010,067532,VITIS VIN MERLOT,Vitis vinifera 'Merlot'                                     ,Merlot Grape                                                ,Edible berries/fruit,VIN,07,,,,,,,,,,     ,          ,     ,          
,2010,067542,VITIS VIN PINOT NOIR,Vitis vinifera 'Pinot Noir'                                 ,Pinot Noir Grape                                            ,Edible berries/fruit,VIN,07,,,,,,,,,,     ,          ,     ,          
,2010,067541S,VITIS VIN PINOT NOIR,Vitis vinifera 'Pinot Noir'                                 ,Pinot Noir Grape                                            ,Edible berries/fruit,VIN,07,,,,,,,,,,     ,          ,     ,          
,2013,055482,ARALIA CORDATA GOTEMBA,Aralia cordata 'Gotemba'                                    ,Gotemba Golden Japanese Spikenard                           ,Mid/late tall flowering,PRN,04,HIN,,,,,,,,,     ,          ,     ,          
,2014,017601,ASTILBE VISION IN WHITE P18965,"Astilbe chinensis 'Vision In White P.P. #18,965             ",Vision in White Astilbe                                     ,Mid/late border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,2014,017602,ASTILBE VISION IN WHITE P18965,"Astilbe chinensis 'Vision In White P.P. #18,965             ",Vision in White Astilbe                                     ,Mid/late border flowering,PRN,04,,,,,,,,,,     ,          ,     ,          
,2011,050012,AGAPANTHUS BLUE LEAP,Agapanthus 'Blue Leap'                                      ,Blue Leap Lily of the Nile                                  ,Grass-like plant,DCS,07,HIN,,,,,,,,,     ,          ,     ,          
,2011,050015,AGAPANTHUS BLUE LEAP,Agapanthus 'Blue Leap'                                      ,Blue Leap Lily of the Nile                                  ,Grass-like plant,DCS,07,HIN,,,,,,,,,     ,          ,     ,          
,2012,078761S,AZ BLM-A-THON TM DB PK PP21477,"Rhododendron x 'RLH1-2P8' P.P. #21,477                      ",Bloom-A-Thon®  Pink Double Reblooming Azalea,Azalea,RHO,06,PW,,,,,,,,,     ,          ,     ,          
,2011,070372,AGAPANTHUS MOOD INDIGO,Agapanthus 'Mood Indigo'                                    ,Mood Indigo Lily of the Nile                                ,Grass-like plant,EVS,07,,,,,,,,,,     ,          ,     ,          
,2011,058471,AGASTACHE AUR APRICOT SPRITE,Agastache aurantiaca 'Apricot Sprite'                       ,Apricot Sprite Hyssop                                       ,Mid/late interm. flowering,PRN,05,,,,,,,,,,     ,          ,     ,          
,2013,078751S,AZ BLM-A-THON TM LVNDR PP21476,"Rhododendron x 'RLH14P19' P.P.# 21,476                      ",Bloom-A-Thon®  Lavender Reblooming Azalea,Azalea,RHO,06,PW,,,,,,,,,     ,          ,     ,          
,2013,078752S,AZ BLM-A-THON TM LVNDR PP21476,"Rhododendron x 'RLH14P19' P.P.# 21,476                      ",Bloom-A-Thon®  Lavender Reblooming Azalea,Azalea,RHO,06,PW,,,,,,,,,     ,          ,     ,          
,2011,047655,AZALEA FRAGRANT STAR,Azalea x 'Fragrant Star'                                    ,Fragrant Star Azalea                                        ,Azalea,RHO,05,,,,,,,,,, 510 ,04/20/15  ,     ,          
,2011,074741S,BER SUNJOY R GOLD PILLAR PPAF,"Berberis thunbergii 'Maria' P.P. #18,082                    ",Sunjoy®  Gold Pillar Barberry,Berberis,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074741S,BER SUNJOY R GOLD PILLAR PPAF,"Berberis thunbergii 'Maria' P.P. #18,082                    ",Sunjoy®  Gold Pillar Barberry,Berberis,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074742S,BER SUNJOY R GOLD PILLAR PPAF,"Berberis thunbergii 'Maria' P.P. #18,082                    ",Sunjoy®  Gold Pillar Barberry,Berberis,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074742S,BER SUNJOY R GOLD PILLAR PPAF,"Berberis thunbergii 'Maria' P.P. #18,082                    ",Sunjoy®  Gold Pillar Barberry,Berberis,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074742S,BER SUNJOY R GOLD PILLAR PPAF,"Berberis thunbergii 'Maria' P.P. #18,082                    ",Sunjoy®  Gold Pillar Barberry,Berberis,DCS,04,PW,,,,,,,,,     ,          ,     ,          
,2011,074415,BUD LO&BEHLD R BLU CHP PP19991,"Buddleja 'Blue Chip' P.P.# 19,991                           ",Lo & Behold®  Blue Chip Dwarf Summer Lilac,Deciduous sumr flower'g shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,2011,074411S,BUD LO&BEHLD R BLU CHP PP19991,"Buddleja 'Blue Chip' P.P.# 19,991                           ",Lo & Behold®  Blue Chip Dwarf Summer Lilac,Deciduous sumr flower'g shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,2011,074411S,BUD LO&BEHLD R BLU CHP PP19991,"Buddleja 'Blue Chip' P.P.# 19,991                           ",Lo & Behold®  Blue Chip Dwarf Summer Lilac,Deciduous sumr flower'g shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,2011,074412S,BUD LO&BEHLD R BLU CHP PP19991,"Buddleja 'Blue Chip' P.P.# 19,991                           ",Lo & Behold®  Blue Chip Dwarf Summer Lilac,Deciduous sumr flower'g shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,2011,074412S,BUD LO&BEHLD R BLU CHP PP19991,"Buddleja 'Blue Chip' P.P.# 19,991                           ",Lo & Behold®  Blue Chip Dwarf Summer Lilac,Deciduous sumr flower'g shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,2011,077411S,BUD LO&BEHLD R PRPL HAZE PPAF,Buddleja (B. davidii x (B. davidii x B. globosa)) x (B. davi,Lo & Behold®  Purple Haze Summer Lilac,Deciduous sumr flower'g shrub,DCS,05,PW,,,,,,,,,     ,          ,     ,          
,2013,078771S,AZ BLM-A-THON TM RED PP21562,"Rhododendron x 'RLH1-1P2' P.P. #21,562                      ",Bloom-A-Thon®  Red Reblooming Azalea,Azalea,RHO,06,PW,,,,,,,,, 88 ,05/15/15  ,     ,          
