Loc,Item,Size,Plant Name,Botanical Name,Common Name,Category 2,Category,Zone,Royalty Code,2015 List Price,Condition,Current Specs,Qty Allocated,Min Order Qty,Available         ,Available Later,On,Available Later,On,Available Later,On
CA,040875,#5,HIB R BRIDAL VEIL R,Hibiscus rosa-sinensis 'Monora'                             ,Bridal Veil®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,-,"15""H-15""S", 15 , 5 , 15 , 15 ,04/01/15  ,     ,          ,     ,          
CA,040901,#1,HIB R BRILLIANT,Hibiscus rosa-sinensis 'Brilliant'                          ,Brilliant Hibiscus                                          ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"10""H-8""S",     , 10 , 145 , 145 ,04/01/15  ,     ,          ,     ,          
CA,040905,#5,HIB R BRILLIANT,Hibiscus rosa-sinensis 'Brilliant'                          ,Brilliant Hibiscus                                          ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS,"18""H-18""S",     , 5 , 41 , 41 ,04/01/15  ,     ,          ,     ,          
CA,040905PT,#5 PATIO TREE,HIB R BRILLIANT,Hibiscus rosa-sinensis 'Brilliant'                          ,Brilliant Hibiscus                                          ,Evergreen trop flower'g shrub,EVS,10,, 40.00 ,BUDS,"18""S", 5 , 2 , 5 , 5 ,04/01/15  ,     ,          ,     ,          
CA,055241,#1,HIB R C'EST BON,Hibiscus rosa-sinensis 'C'est Bon'                          ,C'est Bon Cajun Hibiscus                                    ,Evergreen trop flower'g shrub,EVS,10,OLD, 8.00 ,-,"10""H-8""S",     , 10 , 42 , 42 ,04/01/15  ,     ,          ,     ,          
CA,055245,#5,HIB R C'EST BON,Hibiscus rosa-sinensis 'C'est Bon'                          ,C'est Bon Cajun Hibiscus                                    ,Evergreen trop flower'g shrub,EVS,10,OLD, 23.00 ,BUDS & BLOOMS,"18""H-15""S", 16 , 5 , 46 , 46 ,04/01/15  ,     ,          ,     ,          
CA,040981,#1,HIB R CHERIE,Hibiscus rosa-sinensis 'Cherie'                             ,Cherie Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"10""H-8""S",     , 10 , 61 , 61 ,04/01/15  ,     ,          ,     ,          
CA,040985,#5,HIB R CHERIE,Hibiscus rosa-sinensis 'Cherie'                             ,Cherie Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS,"21""H-18""S", 35 , 5 , 180 , 180 ,04/01/15  ,     ,          ,     ,          
CA,040985PT,#5 PATIO TREE,HIB R CHERIE,Hibiscus rosa-sinensis 'Cherie'                             ,Cherie Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 40.00 ,,"18""S",     , 2 ,     , 9 ,03/01/15  , 64 ,04/01/15  ,     ,          
CA,041031,#1,HIB R CROWN OF BOHEMIA,Hibiscus rosa-sinensis 'Crown of Bohemia'                   ,Crown Of Bohemia Hibiscus                                   ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"10""H-8""S",     , 10 , 269 , 269 ,04/01/15  ,     ,          ,     ,          
CA,041035,#5,HIB R CROWN OF BOHEMIA,Hibiscus rosa-sinensis 'Crown of Bohemia'                   ,Crown Of Bohemia Hibiscus                                   ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,-,"18""H-15""S",     , 5 , 4 , 4 ,04/01/15  ,     ,          ,     ,          
CA,041111,#1,HIB R EMPIRE,Hibiscus rosa-sinensis 'Empire'                             ,Empire Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,BUDS,"10""H-8""S",     , 10 , 414 , 414 ,04/01/15  ,     ,          ,     ,          
CA,041115,#5,HIB R EMPIRE,Hibiscus rosa-sinensis 'Empire'                             ,Empire Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS,"21""H - 18""S", 17 , 5 , 281 , 281 ,04/01/15  ,     ,          ,     ,          
CA,041115PT,#5 PATIO TREE,HIB R EMPIRE,Hibiscus rosa-sinensis 'Empire'                             ,Empire Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 40.00 ,BUDS,"18""S",     , 2 , 49 , 49 ,04/01/15  ,     ,          ,     ,          
CA,025201,#1,HIB R ERIN RACHEL,Hibiscus rosa-sinensis 'Erin Rachel'                        ,Erin Rachel Hibiscus                                        ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,,"10""H - 8""S", 21 , 10 ,     , 24 ,04/01/15  ,     ,          ,     ,          
CA,025205,#5,HIB R ERIN RACHEL,Hibiscus rosa-sinensis 'Erin Rachel'                        ,Erin Rachel Hibiscus                                        ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS,"18""H-16""S", 34 , 5 , 266 , 266 ,04/01/15  ,     ,          ,     ,          
CA,041151,#1,HIB R FIESTA,Hibiscus rosa-sinensis 'Fiesta'                             ,Fiesta Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"8""H-8""S", 17 , 10 , 91 , 91 ,04/01/15  ,     ,          ,     ,          
CA,041155PT,#5 PATIO TREE,HIB R FIESTA,Hibiscus rosa-sinensis 'Fiesta'                             ,Fiesta Hibiscus                                             ,Evergreen trop flower'g shrub,EVS,10,, 40.00 ,BUDS,"18""S",     , 2 , 2 , 2 ,03/01/15  , 2 ,04/01/15  ,     ,          
CA,041201,#1,HIB R FULLMOON R,Hibiscus rosa-sinensis 'Monoon'                             ,Fullmoon®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"10""H-8""S",     , 10 ,     , 140 ,03/01/15  , 140 ,04/01/15  ,     ,          
CA,041205,#5,HIB R FULLMOON R,Hibiscus rosa-sinensis 'Monoon'                             ,Fullmoon®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,-,"21""H-16""S", 8 , 5 , 49 , 49 ,04/01/15  ,     ,          ,     ,          
CA,041205PT,#5 PATIO TREE,HIB R FULLMOON R,Hibiscus rosa-sinensis 'Monoon'                             ,Fullmoon®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 40.00 ,,"18""S",     , 2 ,     , 223 ,03/01/15  , 223 ,04/01/15  ,     ,          
CA,041251,#1,HIB R GOLDEN DUST,Hibiscus rosa-sinensis 'Golden Dust'                        ,Golden Dust Hibiscus                                        ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,,"10""H - 8""S", 17 , 10 ,     , 60 ,03/01/15  , 60 ,04/01/15  ,     ,          
CA,041255,#5,HIB R GOLDEN DUST,Hibiscus rosa-sinensis 'Golden Dust'                        ,Golden Dust Hibiscus                                        ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS,"18""H-15""S", 12 , 5 , 401 , 401 ,04/01/15  ,     ,          ,     ,          
CA,055251,#1,HIB R HEAT FLASH,Hibiscus rosa-sinensis 'Heat Flash'                         ,Heat Flash Cajun Hibiscus                                   ,Evergreen trop flower'g shrub,EVS,10,OLD, 8.00 ,-,"10""H-8""S", 20 , 10 ,     , 20 ,04/01/15  ,     ,          ,     ,          
CA,055255,#5,HIB R HEAT FLASH,Hibiscus rosa-sinensis 'Heat Flash'                         ,Heat Flash Cajun Hibiscus                                   ,Evergreen trop flower'g shrub,EVS,10,OLD, 23.00 ,BUDS,"18""H-15""S", 16 , 5 , 89 , 89 ,04/01/15  ,     ,          ,     ,          
CA,041301,#1,HIB R HULA GIRL,Hibiscus rosa-sinensis 'Hula Girl'                          ,Hula Girl Hibiscus                                          ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,,"10""H - 8""S",     , 10 ,     , 16 ,04/01/15  ,     ,          ,     ,          
CA,041305,#5,HIB R HULA GIRL,Hibiscus rosa-sinensis 'Hula Girl'                          ,Hula Girl Hibiscus                                          ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS & BLOOMS,"15""H-16""S",     , 5 , 39 , 39 ,04/01/15  ,     ,          ,     ,          
CA,041351,#1,HIB R POWDER PUFF R,Hibiscus rosa-sinensis 'Monsa'                              ,Powder Puff®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"10""H-8""S",     , 10 , 23 , 23 ,04/01/15  ,     ,          ,     ,          
CA,041355,#5,HIB R POWDER PUFF R,Hibiscus rosa-sinensis 'Monsa'                              ,Powder Puff®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,-,"18""H-18""S",     , 5 , 149 , 149 ,04/01/15  ,     ,          ,     ,          
CA,091421,#1,HIB R RED DARLING R,Hibiscus rosa-sinensis 'Hiroshi1'                           ,Red Darling®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,KHI, 8.00 ,-,"8""H-8""S", 24 , 10 , 24 , 24 ,04/01/15  ,     ,          ,     ,          
CA,091425,#5,HIB R RED DARLING R,Hibiscus rosa-sinensis 'Hiroshi1'                           ,Red Darling®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,KHI, 23.00 ,BUDS,"18""H-16""S",     , 5 , 861 , 861 ,04/01/15  ,     ,          ,     ,          
CA,091425PT,#5 PATIO TREE,HIB R RED DARLING R,Hibiscus rosa-sinensis 'Hiroshi1'                           ,Red Darling®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,KHI, 40.00 ,BUDS,"18""S", 7 , 2 , 7 , 7 ,04/01/15  ,     ,          ,     ,          
CA,041501,#1,HIB R RED DRAGON R,Hibiscus rosa-sinensis 'Mongon'                             ,Red Dragon®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"10""H-8""S", 13 , 10 , 72 , 72 ,04/01/15  ,     ,          ,     ,          
CA,041505PT,#5 PATIO TREE,HIB R RED DRAGON R,Hibiscus rosa-sinensis 'Mongon'                             ,Red Dragon®  Hibiscus,Evergreen trop flower'g shrub,EVS,10,, 40.00 ,,"18""S",     , 2 ,     , 66 ,03/01/15  , 88 ,04/01/15  ,     ,          
CA,039791,#1,HIB R SEMINOLE SINGLE,Hibiscus rosa-sinensis 'Seminole'                           ,Seminole Single Hibiscus                                    ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,-,"10""H-8""S",     , 10 , 116 , 116 ,04/01/15  ,     ,          ,     ,          
CA,039795,#5,HIB R SEMINOLE SINGLE,Hibiscus rosa-sinensis 'Seminole'                           ,Seminole Single Hibiscus                                    ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,-,"18""H-18""S",     , 5 , 228 , 228 ,04/01/15  ,     ,          ,     ,          
CA,041591,#1,HIB R THE PATH,Hibiscus rosa-sinensis 'The Path'                           ,The Path Hibiscus                                           ,Evergreen trop flower'g shrub,EVS,10,, 7.25 ,,"10""H - 8""S", 35 , 10 ,     , 35 ,04/01/15  ,     ,          ,     ,          
CA,041595,#5,HIB R THE PATH,Hibiscus rosa-sinensis 'The Path'                           ,The Path Hibiscus                                           ,Evergreen trop flower'g shrub,EVS,10,, 22.00 ,BUDS,"18""H-18""S", 16 , 5 , 343 , 343 ,04/01/15  ,     ,          ,     ,          
CA,055315,#5,HIB R WHIPPED CREAM,Hibiscus rosa-sinensis 'Whipped Cream'                      ,Whipped Cream Cajun Hibiscus                                ,Evergreen trop flower'g shrub,EVS,10,OLD, 23.00 ,BUDS & BLOOMS,"18""H-18""S", 5 , 5 , 14 ,     ,          ,     ,          ,     ,          
CA,046551,#1,JASMINUM NITIDUM,Jasminum nitidum                                            ,Angel Wing Jasmine                                          ,Evergreen fragrant shrub,EVS,10,, 6.00 ,BUDS & BLOOMS,"6""H-8""S", 15 , 10 , 15 , 15 ,04/01/15  ,     ,          ,     ,          
CA,046555,#5,JASMINUM NITIDUM,Jasminum nitidum                                            ,Angel Wing Jasmine                                          ,Evergreen fragrant shrub,EVS,10,, 20.50 ,BUDS,"15""H-15""S", 5 , 5 , 5 ,     ,          ,     ,          ,     ,          
CA,046581,#1 STAKED,JASMINUM POLYANTHUM,Jasminum polyanthum                                         ,Pink Jasmine                                                ,Tropical flowering vine,VIN,08,, 6.50 ,-,"24""H",     , 10 ," 2,042 "," 5,957 ",03/01/15  ,     ,          ,     ,          
CA,046585,#5 STAKED,JASMINUM POLYANTHUM,Jasminum polyanthum                                         ,Pink Jasmine                                                ,Tropical flowering vine,VIN,08,, 22.00 ,-,"48""H", 25 , 5 ,     ," 1,697 ",03/01/15  ,     ,          ,     ,          
CA,071781,#1,JASMINUM SAMBAC,Jasminum sambac                                             ,Arabian Jasmine                                             ,Evergreen fragrant shrub,EVS,09,, 7.50 ,BUDS & BLOOMS,"6""H-8""S", 17 , 10 , 17 , 17 ,04/01/15  ,     ,          ,     ,          
CA,071782,#2,JASMINUM SAMBAC,Jasminum sambac                                             ,Arabian Jasmine                                             ,Evergreen fragrant shrub,EVS,09,, 16.50 ,BUDS & BLOOMS,"12""H-12""S", 12 , 5 , 10 ," 1,758 ",04/01/15  ,     ,          ,     ,          
CA,046631,#1,JASMINUM SAMBAC GRAND DUKE,Jasminum sambac 'Grand Duke'                                ,Grand Duke Arabian Jasmine                                  ,Evergreen fragrant shrub,EVS,10,, 7.50 ,,, 31 , 10 ,     ," 1,371 ",04/01/15  ,     ,          ,     ,          
CA,046632,#2,JASMINUM SAMBAC GRAND DUKE,Jasminum sambac 'Grand Duke'                                ,Grand Duke Arabian Jasmine                                  ,Evergreen fragrant shrub,EVS,10,, 16.50 ,BUDS,"12""H-10""S", 25 , 5 ,     , 599 ,03/01/15  , 863 ,04/01/15  ,     ,          
CA,046661,#1,JATROPHA INT COMPACTA,Jatropha integerrima 'Compacta'                             ,Compact Spicy Jatropha                                      ,Evergreen sumr flower'g shrub,EVS,10,, 8.00 ,BUDS & BLOOMS,"8""H-8""S", 25 , 10 ,     , 232 ,04/01/15  ,     ,          ,     ,          
CA,046665,#5,JATROPHA INT COMPACTA,Jatropha integerrima 'Compacta'                             ,Compact Spicy Jatropha                                      ,Evergreen sumr flower'g shrub,EVS,10,, 24.50 ,,"21""H - 15""S", 17 , 5 ,     , 17 ,03/01/15  ,     ,          ,     ,          
CA,046665PT,#5 PATIO TREE,JATROPHA INT COMPACTA,Jatropha integerrima 'Compacta'                             ,Compact Spicy Jatropha                                      ,Evergreen sumr flower'g shrub,EVS,10,, 40.00 ,BUDS & BLOOMS,"15""S", 6 , 2 , 6 , 6 ,03/01/15  ,     ,          ,     ,          
CA,054671,#1,JATROPHA INT PETITE PINKIE TM,Jatropha integerrima 'Compacta Pink'                        ,Petite Pinkie™  Spicy Jatropha,Evergreen sumr flower'g shrub,EVS,09,, 8.00 ,,, 24 , 10 ,     , 24 ,04/01/15  ,     ,          ,     ,          
CA,054675,#5,JATROPHA INT PETITE PINKIE TM,Jatropha integerrima 'Compacta Pink'                        ,Petite Pinkie™  Spicy Jatropha,Evergreen sumr flower'g shrub,EVS,09,, 24.50 ,BUDS & BLOOMS,"18""H-16""S", 8 , 5 , 8 , 8 ,05/01/15  ,     ,          ,     ,          
CA,054675PT,#5 PATIO TREE,JATROPHA INT PETITE PINKIE TM,Jatropha integerrima 'Compacta Pink'                        ,Petite Pinkie™  Spicy Jatropha,Evergreen sumr flower'g shrub,EVS,09,, 40.00 ,BUDS & BLOOMS,"16""S", 6 , 2 , 8 , 8 ,04/01/15  ,     ,          ,     ,          
CA,054091,#1,JUSTICIA BRANDEGEANA,Justicia brandegeana                                        ,Shrimp Plant                                                ,Evergreen early flower'g shrub,EVS,09,, 7.25 ,-,"8""H - 8""S",     , 10 ,     , 450 ,11/01/14  , 450 ,03/01/15  , 450 ,04/01/15  
CA,069402,#2,KALANCHOE THYR DESERT ROSE,Kalanchoe thyrsiflora 'Desert Rose'                         ,Desert Rose Paddle Plant                                    ,Succulent/cactus/yucca,CAC,09,, 17.25 ,-,8''S, 2 , 5 ,     , 2 ,04/01/15  ,     ,          ,     ,          
CA,056611,#1,LANTANA CAM AMERICAN RED,Lantana camara 'American Red'                               ,American Red Bush Lantana                                   ,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,,"6""H - 8""S", 26 , 10 ,     , 112 ,03/01/15  , 112 ,04/01/15  ,     ,          
CA,056612,#2,LANTANA CAM AMERICAN RED,Lantana camara 'American Red'                               ,American Red Bush Lantana                                   ,Evergreen trop flower'g shrub,PRN,09,, 13.00 ,,, 11 , 5 ,     , 13 ,03/01/15  , 16 ,04/01/15  ,     ,          
CA,056801,#1,LANTANA CAM DWARF YELLOW,Lantana camara 'Dwarf Yellow'                               ,Dwarf Yellow Bush Lantana                                   ,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,,"6""H - 8""S",     , 10 ,     , 12 ,03/01/15  ,     ,          ,     ,          
CA,056871,#1,LANTANA CAM LEMON SWIRL R,Lantana camara 'Variegata'                                  ,Lemon Swirl®  Bush Lantana,Evergreen trop flower'g shrub,PRN,09,, 5.50 ,BUDS & BLOOMS,"6""H-8""S",     , 10 , 56 , 56 ,04/01/15  ,     ,          ,     ,          
CA,056851,#1,LANTANA CAM RADIATION,Lantana camara 'Radiation'                                  ,Radiation Bush Lantana                                      ,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,BUDS & BLOOMS,"6""H-8""S", 17 , 10 , 321 , 321 ,04/01/15  ,     ,          ,     ,          
CA,056631,#1,LANTANA CHAPEL HILL YLW P19548,"Lantana 'Chapel Hill Yellow' P.P.# 19,548                   ",Chapel Hill Yellow Lantana                                  ,Evergreen trop flower'g shrub,PRN,08,PII, 5.50 ,BUDS & BLOOMS,"8""S", 44 , 10 , 171 , 171 ,04/01/15  ,     ,          ,     ,          
CA,056635PT,#5 PATIO TREE,LANTANA CHAPEL HILL YLW P19548,"Lantana 'Chapel Hill Yellow' P.P.# 19,548                   ",Chapel Hill Yellow Lantana                                  ,Evergreen trop flower'g shrub,PRN,08,PII, 38.50 ,BUDS & BLOOMS,"15""S",     , 2 , 54 , 54 ,04/01/15  ,     ,          ,     ,          
CA,056951,#1,LANTANA CONFETTI TM,Lantana x 'Moni'                                            ,Confetti™  Spreading Lantana,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,BUDS & BLOOMS,"8""S", 28 , 10 , 170 , 170 ,04/01/15  ,     ,          ,     ,          
CA,056955PT,#5 PATIO TREE,LANTANA CONFETTI TM,Lantana x 'Moni'                                            ,Confetti™  Spreading Lantana,Evergreen trop flower'g shrub,PRN,09,, 38.50 ,,"15""S", 3 , 2 ,     , 19 ,03/01/15  , 19 ,04/01/15  ,     ,          
CA,009091,#1,LANTANA NEW GOLD,Lantana x 'New Gold'                                        ,New Gold Lantana                                            ,Evergreen trop flower'g shrub,PRN,10,, 5.10 ,BUDS & BLOOMS,"8""S", 29 , 10 , 306 , 306 ,04/01/15  ,     ,          ,     ,          
CA,056881,#1,LANTANA PAT TM RAINBOW PP9837,"Lantana camara 'Robpatrai' P.P.# 9,837                      ",Patriot™  Rainbow Compact Lantana,Evergreen trop flower'g shrub,PRN,09,RAI, 5.50 ,,"4""H - 6""S", 42 , 10 ,     , 71 ,03/01/15  , 71 ,04/01/15  ,     ,          
CA,057231,#1,LANTANA S LAVENDER SWIRL R,Lantana sellowiana 'Monswee'                                ,Lavender Swirl®  Trailing Lantana,Evergreen trop flower'g shrub,PRN,09,, 5.50 ,,"8""S", 17 , 10 ,     , 85 ,03/01/15  , 85 ,04/01/15  ,     ,          
CA,057251,#1,LANTANA SELLOWIANA (MONTEVDNS),Lantana sellowiana                                          ,Trailing Lantana                                            ,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,,"8""S",     , 10 ,     , 60 ,04/01/15  ,     ,          ,     ,          
CA,057051,#1,LANTANA SPREADING SUNSET R,Lantana x 'Monet'                                           ,Spreading Sunset®  Lantana,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,BUDS & BLOOMS,"6""H-8""S", 12 , 10 , 12 , 12 ,04/01/15  ,     ,          ,     ,          
CA,057052ST,#2 STAKED,LANTANA SPREADING SUNSET R,Lantana x 'Monet'                                           ,Spreading Sunset®  Lantana,Evergreen trop flower'g shrub,PRN,09,, 18.25 ,,"30""H",     , 5 ,     , 275 ,04/01/15  ,     ,          ,     ,          
CA,057055PT,#5 PATIO TREE,LANTANA SPREADING SUNSET R,Lantana x 'Monet'                                           ,Spreading Sunset®  Lantana,Evergreen trop flower'g shrub,PRN,09,, 38.50 ,BUDS & BLOOMS,"15""S", 6 , 2 , 186 , 203 ,04/01/15  ,     ,          ,     ,          
CA,057105PT,#5 PATIO TREE,LANTANA SPREADING SUNSHINE R,Lantana x 'Monine'                                          ,Spreading Sunshine®  Lantana,Evergreen trop flower'g shrub,PRN,09,, 40.00 ,BUDS & BLOOMS,"15""S",     , 2 , 15 ,     ,          ,     ,          ,     ,          
CA,057151,#1,LANTANA SUNBURST TM,Lantana x 'Sunburst'                                        ,Sunburst™  Spreading Lantana,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,,"6""H - 8""S",     , 10 ,     , 450 ,03/01/15  , 606 ,04/01/15  ,     ,          
CA,057155PT,#5 PATIO TREE,LANTANA SUNBURST TM,Lantana x 'Sunburst'                                        ,Sunburst™  Spreading Lantana,Evergreen trop flower'g shrub,PRN,09,, 38.50 ,BUDS & BLOOMS,"15""S",     , 2 , 69 , 69 ,04/01/15  ,     ,          ,     ,          
CA,057201,#1,LANTANA TANGERINE TM,Lantana x 'Mone'                                            ,Tangerine™  Spreading Lantana,Evergreen trop flower'g shrub,PRN,09,, 5.10 ,,"6""H - 8""S", 29 , 10 ,     , 560 ,03/01/15  , 704 ,04/01/15  ,     ,          
CA,057205PT,#5 PATIO TREE,LANTANA TANGERINE TM,Lantana x 'Mone'                                            ,Tangerine™  Spreading Lantana,Evergreen trop flower'g shrub,PRN,09,, 38.50 ,BUDS & BLOOMS,"15""S", 9 , 2 , 9 , 9 ,04/01/15  ,     ,          ,     ,          
CA,024461,#1,LANTANA TEENIE GENIE R PP17612,"Lantana camara 'Monike' P.P. #17,612                        ",Teenie Genie®  Compact Lantana,Evergreen trop flower'g shrub,PRN,09,HMJ, 5.50 ,BUDS & BLOOMS,"6""H-8""S",     , 10 , 64 , 64 ,04/01/15  ,     ,          ,     ,          
CA,024462,#2,LANTANA TEENIE GENIE R PP17612,"Lantana camara 'Monike' P.P. #17,612                        ",Teenie Genie®  Compact Lantana,Evergreen trop flower'g shrub,PRN,09,HMJ, 15.00 ,,"8""H - 10""S", 22 , 5 ,     , 179 ,04/01/15  ,     ,          ,     ,          
CA,057291,#1,LAURUS NOBILIS,Laurus nobilis                                              ,Sweet Bay                                                   ,Edible berries/fruit,EVS,08,, 7.00 ,-,"8""H", 102 , 10 ,     , 133 ,11/01/14  , 266 ,04/01/15  ,     ,          
CA,057295,#5,LAURUS NOBILIS,Laurus nobilis                                              ,Sweet Bay                                                   ,Edible berries/fruit,EVS,08,, 22.00 ,-,"18""H", 5 , 5 ,     , 5 ,03/01/15  ,     ,          ,     ,          
CA,05729EST,"7"" Terra Cotta STAKED",LAURUS NOBILIS,Laurus nobilis                                              ,Sweet Bay                                                   ,Edible berries/fruit,EVS,08,, 16.25 ,-,"20""H", 13 ,     ,     , 13 ,03/01/15  ,     ,          ,     ,          
CA,021471,#1,LAURUS NOBILIS EMERALD WAVE R,Laurus nobilis 'Monem'                                      ,Emerald Wave®  Sweet Bay,Edible berries/fruit,EVS,08,OLD, 8.00 ,-,"7""H - 6""S", 12 , 10 ,     , 12 ,04/01/15  ,     ,          ,     ,          
CA,021472,#2,LAURUS NOBILIS EMERALD WAVE R,Laurus nobilis 'Monem'                                      ,Emerald Wave®  Sweet Bay,Edible berries/fruit,EVS,08,OLD, 16.75 ,,"12""H - 10""S", 10 , 5 ,     , 10 ,04/01/15  ,     ,          ,     ,          
CA,021475,#5,LAURUS NOBILIS EMERALD WAVE R,Laurus nobilis 'Monem'                                      ,Emerald Wave®  Sweet Bay,Edible berries/fruit,EVS,08,OLD, 23.00 ,-,"20""H", 243 , 5 , 243 ,     ,          ,     ,          ,     ,          
CA,057491,#1,LEPTOSPERMUM NANUM RURU,Leptospermum scoparium 'Nanum Ruru'                         ,Dwarf New Zealand Tea Tree                                  ,Evergreen early flower'g shrub,EVS,09,, 8.00 ,-,"4""H - 6""S",     , 10 , 855 , 855 ,04/01/15  ,     ,          ,     ,          
CA,057492,#2,LEPTOSPERMUM NANUM RURU,Leptospermum scoparium 'Nanum Ruru'                         ,Dwarf New Zealand Tea Tree                                  ,Evergreen early flower'g shrub,EVS,09,, 15.00 ,-,"10""H - 10""S",     , 5 ,     , 341 ,04/01/15  ,     ,          ,     ,          
CA,025412,#2,LEUCOPHYLLUM LAN RIO BRAVO R,Leucophyllum langmaniae 'Rio Bravo'                         ,Rio Bravo®  Texas Ranger,Evergreen sumr flower'g shrub,EVS,08,MSW, 14.50 ,BUDS & BLOOMS,"10""H - 10""S",     , 5 , 10 ,     ,          ,     ,          ,     ,          
CA,077631,#1,LOBELIA LAXIFLORA,Lobelia laxiflora                                           ,Mexican Cardinal Flower                                     ,Mid spring border flowering,PRN,09,, 4.90 ,-,"8""H-8""S", 17 , 10 ,     , 17 ,03/01/15  ,     ,          ,     ,          
CA,059381,#1 STAKED,MACFADYENA UNGUIS-CATI,Macfadyena unguis-cati                                      ,Yellow Trumpet Vine                                         ,Temperate vine,VIN,09,, 7.25 ,-,"24""H",     , 10 , 216 ,     ,          ,     ,          ,     ,          
CA,059385,#5 STAKED,MACFADYENA UNGUIS-CATI,Macfadyena unguis-cati                                      ,Yellow Trumpet Vine                                         ,Temperate vine,VIN,09,, 22.50 ,-,"48""H",     , 5 , 160 ,     ,          ,     ,          ,     ,          
CA,061211,#1 STAKED,MAN MOONLIGHT PARFAIT R P12123,"Mandevilla x amabilis 'Monite' P.P.# 12,123                 ",Moonlight Parfait®  Mandevilla,Tropical flowering vine,VIN,10,OLD, 9.00 ,BUDS & BLOOMS,"24""H", 33 , 10 , 33 , 33 ,04/01/15  ,     ,          ,     ,          
CA,061215,#5 STAKED,MAN MOONLIGHT PARFAIT R P12123,"Mandevilla x amabilis 'Monite' P.P.# 12,123                 ",Moonlight Parfait®  Mandevilla,Tropical flowering vine,VIN,10,OLD, 27.50 ,BUDS & BLOOMS,"48""H",     , 5 , 8 ,     ,          ,     ,          ,     ,          
CA,061191,#1 STAKED,MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,Tropical flowering vine,VIN,10,GJM, 9.00 ,,"24""H",     , 10 ,     , 63 ,03/01/15  , 63 ,04/01/15  ,     ,          
CA,061195,#5 STAKED,MAN PNK PRFT R P11787-P6300547,"Mandevilla x amabilis 'Rita Marie Green' P.P. #11,787, UP #6",Pink Parfait®  Mandevilla,Tropical flowering vine,VIN,10,GJM, 27.50 ,BUDS & BLOOMS,"48""H", 36 , 5 , 47 ,     ,          ,     ,          ,     ,          
CA,061242BH,#2 BUSH,MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,Tropical flowering vine,VIN,10,, 17.50 ,BUDS & BLOOMS,"10""H-12""S", 18 , 5 ,     , 18 ,04/01/15  ,     ,          ,     ,          
CA,061245,#5 STAKED,MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,Tropical flowering vine,VIN,10,, 27.50 ,BUDS & BLOOMS,"36""H", 68 , 5 , 68 , 68 ,04/01/15  ,     ,          ,     ,          
CA,06124K,"10"" TC Pot STAKED",MAN RED RIDING HOOD,Mandevilla sanderi 'Red Riding Hood'                        ,Red Riding Hood Mandevilla                                  ,Tropical flowering vine,VIN,10,, 25.00 ,BUDS & BLOOMS,"24""H", 8 ,     , 8 , 8 ,04/01/15  ,     ,          ,     ,          
