Item,Early Ship,Mid-Ship,Late Ship,Size,Loc,Minimum Quantity,Botanical Name,Common Name,Category,,Zone,Introduced, Oregon   , California  , Georgia   , Connecticut  ,UPC#,Available         ,Available Later,,On,Available Later,On,Available Later,On,, 2015 Price , Freight 
046751,,,,1,CA,10,Rhaphiolepis umbellata Southern Moon®,Southern Moon®  Yedda Hawthorn,EVS,E Shrub,07,2010,, $7.09 , $6.66 ,,014949250662,108,0,0,          ,0,          ,0,          ,, $6.00 , $1.09 
04675M,,,, 10 Squat,OR,2,Rhaphiolepis umbellata Southern Moon®,Southern Moon®  Yedda Hawthorn,EVS,E Shrub,07,2010, $65.34 ,,,,014949337080,1,0,0,          ,0,          ,0,          ,, $46.50 , $18.84 
046752,,,,2,CA,5,Rhaphiolepis umbellata Southern Moon®,Southern Moon®  Yedda Hawthorn,EVS,E Shrub,07,2010, $16.12 , $16.23 , $15.16 ,,014949269930,45,45,45,11/15/14  ,0,          ,0,          ,, $13.50 , $2.73 
046753,,,,3,GA,5,Rhaphiolepis umbellata Southern Moon®,Southern Moon®  Yedda Hawthorn,EVS,E Shrub,07,2010,,, $20.41 ,,014949279281,144,144,144,01/01/15  ,0,          ,0,          ,, $17.75 , $2.66 
046755,,,,5,CA,5,Rhaphiolepis umbellata Southern Moon®,Southern Moon®  Yedda Hawthorn,EVS,E Shrub,07,2010,, $27.46 ,,,014949248874,0,143,143,04/01/15  ,0,          ,0,          ,, $22.00 , $5.46 
020061,,,,1,CA,10,Rhaphiolepis x delacourii 'Georgia Petite',Georgia Petite Indian Hawthorn                              ,EVS,E Shrub,07,    ,, $7.59 ,,,014949059319,41,41,41,04/15/15  ,0,          ,0,          ,, $6.50 , $1.09 
020065,,,,5,CA,5,Rhaphiolepis x delacourii 'Georgia Petite',Georgia Petite Indian Hawthorn                              ,EVS,E Shrub,07,    ,, $27.46 ,,,014949238523,0,144,144,04/01/15  ,0,          ,0,          ,, $22.00 , $5.46 
011222,,,,2,GA,5,Rhaphiolepis x delacouriiSnowcap®,Snowcap®  Indian Hawthorn,EVS,E Shrub,07,    ,,, $16.16 ,,014949202012,2086,10240,2940,09/01/14  ,3650,10/01/14  ,3650,05/15/15  ,, $14.50 , $1.66 
069601,,,,1,CA,10,Rhaphiolepis x Majestic Beauty®,Majestic Beauty®  Indian Hawthorn,EVS,E Shrub,07,    ,, $8.09 ,,,014949696019,0,324,162,11/01/14  ,162,11/15/14  ,0,          ,, $7.00 , $1.09 
069605,,,,5,CA,5,Rhaphiolepis x Majestic Beauty®,Majestic Beauty®  Indian Hawthorn,EVS,E Shrub,07,    ,, $27.46 ,,,014949696057,156,0,0,          ,0,          ,0,          ,, $22.00 , $5.46 
070501,,,,1,OR,10,Sarcococca hookeriana var. humilis                          ,Himalayan Sweet Box                                         ,EVS,E Shrub,06,    , $9.55 ,,,,014949705018,0,67,67,10/01/14  ,0,          ,0,          ,, $8.50 , $1.05 
070502,,,,2,OR,5,Sarcococca hookeriana var. humilis                          ,Himalayan Sweet Box                                         ,EVS,E Shrub,06,    , $21.12 ,,,,014949705025,0,300,300,05/01/15  ,0,          ,0,          ,, $18.50 , $2.62 
036641,,,,1,OR,10,Sarcococca 'Purple Stem'             ,Purple Stem Sweet Box                                       ,EVS,E Shrub,06,2011, $9.55 ,,,,014949214503,0,10,10,10/01/14  ,0,          ,0,          ,, $8.50 , $1.05 
036642,,,,2,OR,5,Sarcococca 'Purple Stem'             ,Purple Stem Sweet Box                                       ,EVS,E Shrub,06,2011, $21.12 ,,,,014949274378,0,5,5,10/01/14  ,0,          ,0,          ,, $18.50 , $2.62 
070511,,,,1,OR,10,Sarcococca ruscifolia                                       ,Fragrant Sweet Box                                          ,EVS,E Shrub,07,    , $9.05 ,,,,014949705117,0,88,88,10/01/14  ,0,          ,0,          ,, $8.00 , $1.05 
070512,,,,2,OR,5,Sarcococca ruscifolia                                       ,Fragrant Sweet Box                                          ,EVS,E Shrub,07,    , $19.12 ,,,,014949006184,0,23,23,05/01/15  ,0,          ,0,          ,, $16.50 , $2.62 
070515,,,,5,OR,5,Sarcococca ruscifolia                                       ,Fragrant Sweet Box                                          ,EVS,E Shrub,07,    , $28.23 ,,,,014949705155,38,0,0,          ,0,          ,0,          ,, $23.00 , $5.23 
071051,,,,1,OR,10,Skimmia japonica (Female)                                   ,Japanese Skimmia (Female)                                   ,EVS,E Shrub,07,    , $9.05 ,,,,014949710517,0,99,99,04/01/15  ,0,          ,0,          ,, $8.00 , $1.05 
071052,,,,2,OR,5,Skimmia japonica (Female)                                   ,Japanese Skimmia (Female)                                   ,EVS,E Shrub,07,    , $21.12 ,,,,014949710524,253,253,253,04/01/15  ,0,          ,0,          ,, $18.50 , $2.62 
036682,,,,2,OR,5,Skimmia japonica Berri-Magic®  M&F                            ,Berri-Magic®  Japanese Skimmia,EVS,E Shrub,07,    , $23.62 ,,,,014949234822,0,168,168,04/01/15  ,0,          ,0,          ,, $21.00 , $2.62 
071061,,,,1,OR,10,Skimmia japonica (Male)                                     ,Japanese Skimmia (Male)                                     ,EVS,E Shrub,07,    , $9.05 ,,,,014949710616,110,110,110,04/01/15  ,0,          ,0,          ,, $8.00 , $1.05 
071062,,,,2,OR,5,Skimmia japonica (Male)                                     ,Japanese Skimmia (Male)                                     ,EVS,E Shrub,07,    , $21.12 ,,,,014949710623,458,458,458,04/01/15  ,0,          ,0,          ,, $18.50 , $2.62 
071081,,,,1,OR,10,Skimmia reevesiana                                          ,Reeves Skimmia                                              ,EVS,E Shrub,07,    , $9.55 ,,,,014949710814,85,85,85,04/01/15  ,0,          ,0,          ,, $8.50 , $1.05 
071082,,,,2,OR,5,Skimmia reevesiana                                          ,Reeves Skimmia                                              ,EVS,E Shrub,07,    , $21.12 ,,,,014949710821,0,1394,697,04/01/15  ,697,05/01/15  ,0,          ,, $18.50 , $2.62 
073131,,,,1,OR,10,Teucrium chamaedrys                                         ,Wall Germander                                              ,EVS,E Shrub,05,2011, $7.05 ,,,,014949368190,77,0,0,          ,0,          ,0,          ,, $6.00 , $1.05 
07313UT,,,,LittleOne,OR,16,Teucrium chamaedrys                                         ,Wall Germander                                              ,EVS,E Shrub,05,2011, $4.53 ,,,,014949332894,24,0,0,          ,0,          ,0,          ,, $3.75 , $0.78 
074755,,,,5,GA,5,Viburnum awabuki 'Chindo'                                   ,Chindo Sweet Viburnum                                       ,EVS,E Shrub,07,    ,,, $23.82 ,,014949747551,0,180,73,10/01/14  ,107,01/01/15  ,0,          ,, $20.50 , $3.32 
074205,,,,5,OR,5,Viburnum davidii                                            ,David Viburnum                                              ,EVS,E Shrub,07,    , $26.23 ,,,,014949742051,4,4,4,10/01/14  ,0,          ,0,          ,, $21.00 , $5.23 
076001,,,,1,CA,10,Viburnum tinus 'Compactum'                                  ,Spring Bouquet Laurustinus                                  ,EVS,E Shrub,07,    ,, $7.09 ,,,014949760017,0,34,34,05/01/15  ,0,          ,0,          ,, $6.00 , $1.09 
076005,,,,5,CA,5,Viburnum tinus 'Compactum'                                  ,Spring Bouquet Laurustinus                                  ,EVS,E Shrub,07,    ,, $25.96 , $23.82 ,,014949760055,0,26,13,04/01/15  ,13,05/01/15  ,0,          ,, $20.50 , $5.46 
073602,,,,2,OR,5,Viburnum x burkwoodii                                       ,Burkwood Viburnum                                           ,EVS,E Shrub,05,    , $17.62 ,,,,014949736029,5,0,0,          ,0,          ,0,          ,, $15.00 , $2.62 
076951,,,,1,CA,10,Xylosma congestum                                           ,Shiny Xylosma                                               ,EVS,E Shrub,08,    ,, $8.34 ,,,014949769515,0,129,129,11/15/14  ,0,          ,0,          ,, $7.25 , $1.09 
090151,,,,1,OR,10,Yucca filamentosa 'Color Guard'                             ,Color Guard Adam's Needle                                   ,EVS,E Shrub,04,2012, $8.55 , $8.59 ,,,014949285305,0,10,10,04/15/15  ,0,          ,0,          ,, $7.50 , $1.05 
090152,,,,2,OR,5,Yucca filamentosa 'Color Guard'                             ,Color Guard Adam's Needle                                   ,EVS,E Shrub,04,2012, $19.62 ,,,,014949039311,0,5,5,04/15/15  ,0,          ,0,          ,, $17.00 , $2.62 
077231,,,,1,CA,10,Yucca filamentosa 'Golden Sword'                            ,Golden Sword Yucca                                          ,EVS,E Shrub,04,    ,, $8.59 , $8.16 ,,014949772317,0,1480,1480,12/31/14  ,0,          ,0,          ,, $7.50 , $1.09 
077232,,,,2,CA,5,Yucca filamentosa 'Golden Sword'                            ,Golden Sword Yucca                                          ,EVS,E Shrub,04,    ,, $19.73 ,,,014949772324,0,39,39,11/25/14  ,0,          ,0,          ,, $17.00 , $2.73 
077235,,,,5,CA,5,Yucca filamentosa 'Golden Sword'                            ,Golden Sword Yucca                                          ,EVS,E Shrub,04,    ,, $28.46 , $26.32 ,,014949772355,170,421,421,11/25/14  ,0,          ,0,          ,, $23.00 , $5.46 
077221,,,,1,CA,10,Yucca filamentosa 'Ivory Tower'                             ,Ivory Tower Yucca                                           ,EVS,E Shrub,04,    ,, $8.59 ,,,014949772218,46,0,0,          ,0,          ,0,          ,, $7.50 , $1.09 
077222,,,,2,CA,5,Yucca filamentosa 'Ivory Tower'                             ,Ivory Tower Yucca                                           ,EVS,E Shrub,04,    ,, $18.23 ,,,014949772225,0,18,18,02/01/15  ,0,          ,0,          ,, $15.50 , $2.73 
077225,,,,5,CA,5,Yucca filamentosa 'Ivory Tower'                             ,Ivory Tower Yucca                                           ,EVS,E Shrub,04,    ,, $27.46 ,,,014949772256,34,34,34,03/01/15  ,0,          ,0,          ,, $22.00 , $5.46 
077351,,,,1,CA,10,Yucca recurvifolia                                          ,Soft Leaf Yucca                                             ,EVS,E Shrub,07,    ,, $9.09 ,,,014949773512,50,584,292,09/01/14  ,292,04/01/15  ,0,          ,, $8.00 , $1.09 
077355,,,,5,CA,5,Yucca recurvifolia                                          ,Soft Leaf Yucca                                             ,EVS,E Shrub,07,    ,, $27.46 ,,,014949773550,17,0,0,          ,0,          ,0,          ,, $22.00 , $5.46 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azaleas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078761S,,,,SuperOne TM,CA,10,Azalaea Bloom-a-thon Double Pink,Bloom-A-Thon®  Pink Double Azalea,RHO,E Shrub,06,2012, $12.24 , $12.32 , $11.61 ,,014949359747,1871,8180,8180,0,0,0,0,0,, $10.50 , $1.82 
078762S,,,,SuperTwo,CA,5,Azalaea Bloom-a-thon Double Pink,Bloom-A-Thon®  Pink Double Azalea,RHO,E Shrub,06,2012,, $21.14 , $19.71 ,,014949359730,49,5,5,0,0,0,0,0,, $17.50 , $3.64 
078751S,,,,SuperOne TM,CA,10,Azalaea Bloom-a-thon Lavender,Bloom-A-Thon®  Lavender Reblooming Azalea,RHO,E Shrub,06,2013,, $12.32 ,,,014949359716,0,41,41,05/01/15  ,0,          ,0,          ,, $10.50 , $1.82 
078752S,,,,SuperTwo,OR,5,Azalaea Bloom-a-thon Lavender,Bloom-A-Thon®  Lavender Azalea,RHO,E Shrub,06,2013, $20.99 ,,,,014949359723,0,5,5,05/01/15  ,0,          ,0,          ,, $17.50 , $3.49 
078771S,,,,SuperOne TM,CA,10,Azalaea Bloom-a-thon Red,Bloom-A-Thon®  Red Azalea,RHO,E Shrub,06,2013,, $12.32 , $11.61 ,,014949359693,4029,7317,7317,0,0,0,0,0,, $10.50 , $1.82 
078772S,,,,SuperTwo,GA,5,Azalaea Bloom-a-thon Red,Bloom-A-Thon®  Red Azalea,RHO,E Shrub,06,2013,,, $19.71 ,,014949359709,0,24,24,01/01/15  ,0,          ,0,          ,, $17.50 , $2.21 
078781S,,,,SuperOne TM,OR,10,Azalaea Bloom-a-thon White,Bloom-A-Thon®  White  Azalea,RHO,E Shrub,06,2013, $12.24 ,,,,014949359679,0,45,45,09/15/14  ,0,          ,0,          ,, $10.50 , $1.74 
078781S,,,,SuperOne TM,CA,10,Azalaea Bloom-a-thon White,Bloom-A-Thon®  White  Azalea,RHO,E Shrub,06,2013,, $12.32 ,,,014949359679,101,101,101,05/01/15  ,0,          ,0,          ,, $10.50 , $1.82 
078782S,,,,SuperTwo,OR,5,Azalaea Bloom-a-thon White,Bloom-A-Thon®  White  Azalea,RHO,E Shrub,06,2013, $20.99 ,, $19.71 ,,014949359686,0,10,10,0,0,0,0,0,, $17.50 , $3.49 
401003,,,,3,CT,5,Azalea . poukhanense 'Compacta'                 ,Compact Korean Azalea                                       ,RHO,E Shrub,05,    ,,,, $15.79 ,014949388778,41,0,0,          ,0,          ,0,          ,, $14.25 , $1.54 
400932S,,,,SuperTwo,CT,5,Azalea 'Crimson Cate',Crimson Cate Azalea,RHO,E Shrub,05,    ,,,, $17.11 ,014949388624,0,1148,1148,09/01/14  ,0,          ,0,          ,, $16.00 , $1.11 
400942S,,,,SuperTwo,CT,5,Azalea 'Edie's Bright Pink',Edies Bright Pink Azalea ,RHO,E Shrub,05,    ,,,, $17.11 ,014949388631,0,1296,1296,09/01/14  ,0,          ,0,          ,, $16.00 , $1.11 
400972S,,,,SuperTwo,CT,5,Azalea 'Hot Pink Betty',Hot Pink Betty Azalea,RHO,E Shrub,06,    ,,,, $17.11 ,014949388686,0,551,551,09/01/14  ,0,          ,0,          ,, $16.00 , $1.11 
401033,,,,3,CT,5,Azalea 'Kimberly's Double Pink'                             ,Kimberly's Double Pink Evergreen Azalea                     ,RHO,E Shrub,04,    ,,,, $15.79 ,014949388693,29,0,0,          ,0,          ,0,          ,, $14.25 , $1.54 
400982S,,,,SuperTwo,CT,5,Azalea 'Lavender Jane',Lavender Jane Azalea,RHO,E Shrub,06,    ,,,, $17.11 ,014949388723,0,1136,1136,09/01/14  ,0,          ,0,          ,, $16.00 , $1.11 
401043,,,,3,CT,5,Azalea x 'Sweet Sixteen' ,Sweet Sixteen Evergreen Azalea                              ,RHO,E Shrub,05,    ,,,, $15.79 ,014949388808,126,0,0,          ,0,          ,0,          ,, $14.25 , $1.54 
401012S,,,,SuperTwo,CT,5,Azalea 'Pure White Julia',White Julia Azalea ,RHO,E Shrub,06,    ,,,, $17.11 ,014949388792,0,728,728,09/01/14  ,0,          ,0,          ,, $16.00 , $1.11 
007361,,,,1,CA,10,Azalea 'Getsutoku' (Satsuki hybrid)                         ,Getsutoku Azalea                                            ,RHO,E Shrub,07,    ,, $7.34 ,,,014949073612,246,246,246,03/01/15  ,0,          ,0,          ,, $6.25 , $1.09 
008271,,,,1,CA,10,Azalea 'Juko' (Satsuki hybrid)                              ,Congratulatory Light Azalea                                 ,RHO,E Shrub,07,    ,, $7.34 ,,,014949082713,34,34,34,04/01/15  ,0,          ,0,          ,, $6.25 , $1.09 
008421,,,,1,CA,10,Azalea 'Nuccio's Wild Cherry' (Satsuki hybrid)              ,Nuccio's Wild Cherry Azalea                                 ,RHO,E Shrub,07,    ,, $7.34 ,,,014949084212,14,14,14,03/01/15  ,0,          ,0,          ,, $6.25 , $1.09 
008511,,,,1,CA,10,Azalea 'Shugetsu' (Satsuki hybrid)                          ,Autumn Moon Azalea                                          ,RHO,E Shrub,07,    ,, $7.34 ,,,014949085110,10,10,10,04/01/15  ,0,          ,0,          ,, $6.25 , $1.09 
007401,,,,1,CA,10,Azalea x 'Girard's Fuchsia' (Girard hybrid)                 ,Girard's Fuchsia Azalea                                     ,RHO,E Shrub,06,    ,, $7.34 ,,,014949074015,471,702,702,03/01/15  ,0,          ,0,          ,, $6.25 , $1.09 
007402,,,,2,CA,5,Azalea x 'Girard's Fuchsia' (Girard hybrid)                 ,Girard's Fuchsia Azalea                                     ,RHO,E Shrub,06,    ,, $17.98 ,,,014949074022,8,8,8,10/01/14  ,0,          ,0,          ,, $15.25 , $2.73 
007451,,,,1,CA,10,Azalea x 'Girard's Hot Shot' (Girard hybrid)                ,Girard's Hot Shot Azalea                                    ,RHO,E Shrub,06,    ,, $7.34 ,,,014949074510,254,282,282,03/01/15  ,0,          ,0,          ,, $6.25 , $1.09 
007452,,,,2,CA,5,Azalea x 'Girard's Hot Shot' (Girard hybrid)                ,Girard's Hot Shot Azalea                                    ,RHO,E Shrub,06,    ,, $17.98 ,,,014949074527,9,9,9,10/01/14  ,0,          ,0,          ,, $15.25 , $2.73 
007601,,,,1,CA,10,Azalea x 'Girard's Rose' (Girard hybrid)                    ,Girard's Rose Azalea                                        ,RHO,E Shrub,06,    ,, $7.34 ,,,014949076019,480,982,982,03/01/15  ,0,          ,0,          ,, $6.25 , $1.09 
007602,,,,2,CA,5,Azalea x 'Girard's Rose' (Girard hybrid)                    ,Girard's Rose Azalea                                        ,RHO,E Shrub,06,    , $17.87 , $17.98 ,,,014949076026,39,10,10,0,0,0,0,0,, $15.25 , $2.73 
008151,,,,1,OR,10,Azalea x 'Hino-Crimson' ,Hino-Crimson Azalea                                         ,RHO,E Shrub,06,    , $7.30 ,,,,014949081518,0,275,275,10/01/14  ,0,          ,0,          ,, $6.25 , $1.05 
001813,,,,3,CT,5,Azalea x 'Karen' (Gable Hybrid)                             ,Karen Azalea                                                ,RHO,E Shrub,04,    ,,,, $15.79 ,014949010877,43,0,0,          ,0,          ,0,          ,, $14.25 , $1.54 
008451,,,,1,OR,10,Azalea x 'Rosebud' (Gable Hybrid)                           ,Rosebud Azalea                                              ,RHO,E Shrub,05,    , $7.30 ,,,,014949084519,69,69,69,10/01/14  ,0,          ,0,          ,, $6.25 , $1.05 
Rhododendrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008805,,,,5,OR,5,Rhododendron x 'Anna Rose Whitney' (H-3)                    ,Anna Rose Whitney Rhododendron                              ,RHO,E Shrub,06,    , $31.73 ,,,,014949088050,106,0,0,          ,0,          ,0,          ,, $26.50 , $5.23 
405871,,,,1,CT,10,Rhododendron x 'Bubblegum'   (H-2)                               ,Bubblegum Rhododendron                                      ,RHO,E Shrub,05,    ,,,, $9.33 ,014949396797,0,33,33,09/01/14  ,0,          ,0,          ,, $8.75 , $0.58 
405873,,,,3,CT,5,Rhododendron x 'Bubblegum'   (H-2)                               ,Bubblegum Rhododendron                                      ,RHO,E Shrub,05,    ,,,, $22.04 ,014949396827,212,0,0,          ,0,          ,0,          ,, $20.50 , $1.54 
